id	filename	md5	size	state
3bccabd1-fece-42ca-8ec2-8cbe98978985	318c0704-800c-4d48-ae42-26336a703da3.FPKM-UQ.txt.gz	5c7f81b1b051158a73b93449c915be1b	491679	live
3bd30b5d-12f9-4658-9160-a4f0a08473c5	461e758e-bedd-458e-b99d-dde7b27276d9.FPKM-UQ.txt.gz	df34ae8f867f127bf8d314355fd60e35	497973	live
3c6b1ad4-67b1-4f16-b60b-d7b053d4dad1	f930b9f5-adfb-4089-b643-6ab7b60412df.FPKM-UQ.txt.gz	dc2d60d5f0f2a3c725f523dbd302a2e7	445835	live
3cb88816-cfc7-4a29-8d64-f4f8d35009be	5d539786-a2db-425b-b969-212cb774821e.FPKM-UQ.txt.gz	16b71201041dacb8532688c5642b187f	499915	live
3d0d85ef-fc93-48de-8936-596db1470ec7	38f3f1d2-9c8d-4efe-8fff-1a314a2867b4.FPKM-UQ.txt.gz	24b715e18a4b16703c92a230debd15b3	520768	live
3d4313e9-2d91-40c1-baa6-d4487cf3eb71	86fee03b-f9f3-41cf-8969-6860e0b2a5e7.FPKM-UQ.txt.gz	e78f9ddc69f0ab5ff60ac7d02c7e37bc	487050	live
3d6f041b-4cfd-41e3-a4df-04d05dca1dac	04768ee4-1e0d-4bb1-87cc-5c7aabda85af.FPKM-UQ.txt.gz	dd575eb6f9e9047a76d7e85f12985073	536146	live
3d8b08bb-a9b4-485a-a4bd-d33393b905a5	43f16f16-ef71-43ea-bf3f-5f594bdb293d.FPKM-UQ.txt.gz	d65d1ad701212aa4c9fe04b62f214751	511123	live
3dab961d-7014-4f22-a1e4-d7eaa7393f1f	0d56836d-6eb4-4736-9ad0-3c1139302043.FPKM-UQ.txt.gz	0621db999d4141da889012819854deb4	491285	live
3e392b84-3d3b-4358-96e5-7253d789131c	5e79c5a9-5341-44e1-95fb-392020416b0c.FPKM-UQ.txt.gz	00dd168723068c3450357c824eca578b	482923	live
3ea35a55-0641-4bec-9778-2084c883f243	ae2a857b-c219-4361-8d55-23047f8355fe.FPKM-UQ.txt.gz	8af58ca05b91b3333239b4524b35d89d	511606	live
3f4c0c22-5376-4fbc-bc02-44ebf472c0bb	7b04ca78-2e74-4443-a005-66fe8dadad0d.FPKM-UQ.txt.gz	30ada0a06a71af3e6ae02924ea8ad73b	527195	live
3fe71bed-4e20-4cbc-9152-98cfe5df772c	ad86d99e-5d4c-4d7d-8644-3616502c006f.FPKM-UQ.txt.gz	35ce5839dc1520413ebd0d912d9ef606	523869	live
40460221-971d-40b4-a167-395e94be37c0	2be3f783-b3cb-4074-b565-d941158f0ff6.FPKM-UQ.txt.gz	6d2b3d2551991fc57a1a72d48398f327	522045	live
407eac28-d04a-4eb1-bf74-eae9eacf3197	f5659309-d6c2-49de-a04b-4734e2b70093.FPKM-UQ.txt.gz	797b2f85bb307edd93337fd829b02cdc	533914	live
40c61b21-0213-406a-8fac-1ec729d99885	f44db4b4-9b79-41ce-a63a-d4aaa0d378e2.FPKM-UQ.txt.gz	ff54fadddb92ea8128cc156b9b17a999	532137	live
41673dff-f2ad-46f7-9e8c-7761562c5add	4060c24e-a2ef-457f-ae38-9a13e0a446df.FPKM-UQ.txt.gz	20acfc3f3bbfb6dd3ae4dd9d39799479	523455	live
4183a9ec-3773-4fbd-8719-4ecd286f6fbc	d5a10510-0c4d-40f4-9dc4-402c4d272e68.FPKM-UQ.txt.gz	e0bff67f67bbc0264c6ce77981d63770	555840	live
41c1c2fa-7583-416a-bc55-35cf773bb813	b90ebbf0-20cb-4a31-a09b-da452ad6d881.FPKM-UQ.txt.gz	934b0d62445b87733113dfd7825e77dd	539117	live
41e6811d-aa35-447f-b306-daaf1a58b4af	5326afe8-db1e-4c54-9d65-c0dfe4df5e62.FPKM-UQ.txt.gz	e3d7f981451be30f0110898510833803	520124	live
420fd4f5-62ff-44c9-83e8-e5ace337000f	20082dc7-b639-4bdb-bc6c-bb58e56675e8.FPKM-UQ.txt.gz	f2a0e21784ac987f75da2fc0433d1bdf	512440	live
427be64c-4ed6-454f-8c40-109eb9587a31	e5979bfb-70b7-4ac4-a4a0-0c045576e36d.FPKM-UQ.txt.gz	15bba5977fae6cce7b66399a27d7f14c	507162	live
438def7f-2443-4484-b606-ac3306869939	2e6de4bd-bf28-443d-b6bb-f328616ad3d2.FPKM-UQ.txt.gz	5db1bf5c3290b2d469ad193a968ab58c	504808	live
4487af98-0fcc-400f-88d9-de6b26cf9034	955f400d-8b2f-49a3-9e07-d3a2b286d093.FPKM-UQ.txt.gz	5c9af35f81c2579bf5f7ac0fbbd62828	500637	live
44b276b3-78e9-44f0-9cf8-e16dddb1cd1d	803573c7-a2d3-4564-909a-09d3337ead89.FPKM-UQ.txt.gz	f261c14600d52c6f1dc84adceb62dd62	520164	live
44f4b9d8-bc6f-4f09-ba70-3690a0c05669	cdac75c5-c721-45ee-8332-55ac813b5bf6.FPKM-UQ.txt.gz	59ba4ab08e9b8c11eddb49a159439ec8	521111	live
45324e5a-8a6e-4775-849f-e1a2da7cc257	60e53fcc-1b81-47f8-910c-fe2600dd358a.FPKM-UQ.txt.gz	d81f2252950ae48a39a303048493fdf4	481983	live
45d446b7-3a0b-4492-a282-a003906af883	fb3bc987-c15c-4c73-a9cb-5312f548805b.FPKM-UQ.txt.gz	78cf443e18184346989118f2354f5344	497677	live
46b60757-22ae-47d0-b880-7cce7243a1cf	2db41cdd-610f-405d-832b-08ce67c15149.FPKM-UQ.txt.gz	2198c15f9bc3e9597d1d5cd5f2c615be	498220	live
4718bfc5-a504-44b4-82e7-5b61a8e95fca	e5d2d3c9-5d34-4c98-b810-97795cd1c9b1.FPKM-UQ.txt.gz	0513c02e02b0baf47b4b7dca89d084e8	498197	live
48dfbace-4147-4fd6-9955-c6e4cb1d1aee	ae1545f7-1b6f-4a7f-897b-ae6882454afe.FPKM-UQ.txt.gz	248501348584f460ca0294ccf69f9060	496836	live
48e4381a-b46f-4784-8556-c3e1a1f0644b	aaf80230-460a-4f5a-8517-ae23b0ea8381.FPKM-UQ.txt.gz	7797455ef32a66c915a1b7c2b2199bb0	552621	live
48f0fb68-a8e4-4fb5-b239-c21b46903107	db6cc551-0cd6-49b4-8167-fff8dd55d59e.FPKM-UQ.txt.gz	6153308e5ce98e180ec2fabd9e9b8300	492771	live
4934db77-1d38-4a9f-bcbf-ea0064ce29e9	2f24c426-2af8-4ec5-be85-5ccebc85da6b.FPKM-UQ.txt.gz	414bde759c2529cb074b63f5d0e6247e	516546	live
4941040b-a174-44d6-b7f1-05d2aa42bc1c	6150399d-74bb-4065-9724-7e90ade0a9ec.FPKM-UQ.txt.gz	452afa077cd4592e9d9cb7298ff18aa5	503063	live
4951c207-6d17-4b8e-8963-4b65d3220dbe	606c5ae4-fefa-41ba-82b7-0e9679fafbc4.FPKM-UQ.txt.gz	2b92bb13206f15214c31eae7be3f277d	482570	live
495911c3-d76f-4a31-b96b-f39b72ede250	418dd9f0-a87c-402e-8101-2c769e383cc5.FPKM-UQ.txt.gz	9ab45d198f52837aa8af9e498423fa89	515446	live
49da0d38-4d9b-487f-8c38-474d269bb62b	d3e8d2dd-b46e-493a-9d95-672447efd04f.FPKM-UQ.txt.gz	00aeaa02581b40a609b1a265f36975c6	541244	live
49eab94f-c25d-42c8-8404-a932d9aef4f5	e5fcdcf3-eba1-438f-968b-60f4d03a2bf0.FPKM-UQ.txt.gz	e49cca44300461ca1caa391a7a6774a2	532759	live
49f41141-2810-437c-bede-81a8376b22fd	6b7c8252-486c-49cc-9bfe-f8ccd0f331c0.FPKM-UQ.txt.gz	95e8e9436aeb5582b2bd6724110e14ef	511760	live
49fb9d23-a00d-4871-b5d6-c1c846be3bd3	79b14b36-3c76-4a55-ad28-e3bdb906ce27.FPKM-UQ.txt.gz	d50075df9ef8837a4cc185f54bcf58b2	501091	live
4af97698-1960-429e-97a5-f0cd3bb248e5	b8f951b7-1e0c-4333-a763-1c81bdc938b8.FPKM-UQ.txt.gz	54e58d019568a8adaed08fa51a27404e	515100	live
4c241059-fe55-4028-81f3-83ef76b7b41d	6b424e38-1004-4434-be48-ee01dad67982.FPKM-UQ.txt.gz	020332dc0da2ce9f30d2287902a0ec16	504690	live
4d56e541-0b4b-4c58-b83c-0ae2fca03449	641f1fa0-34f6-455f-a1e8-41bc67f452f4.FPKM-UQ.txt.gz	2117ada7bd006b5ecaa39656bab3c2a5	551448	live
4e7f4207-cb75-4706-b5ed-f4e0a972e718	77371754-9088-4587-b4d5-47b804c90a7d.FPKM-UQ.txt.gz	79066225c68b5cf6b8afff0b6204a1c7	509943	live
4f098778-9bc0-460f-8bc0-81f101c008b9	31ed3ca5-bfa9-41ce-819f-18ace1a62099.FPKM-UQ.txt.gz	aac50d36a9dda067d03e1f67efa8008f	540426	live
4f59d209-c657-48e0-8638-fbec4dd688b7	ed7ec605-bddd-4838-8842-55bac2a35395.FPKM-UQ.txt.gz	604b71108b96f1274f39486541a3f9e0	516907	live
505082f8-c792-4f14-bdfe-625e5eb19d65	6799eeed-fb86-4803-9792-9e9c12b25e8b.FPKM-UQ.txt.gz	6c20f9d60d920e7aa68dc3df2c98a059	501870	live
50c8005b-65f0-45bf-92f6-cdd7d810c5d3	a64e7f14-8136-4db2-91a6-458104519b17.FPKM-UQ.txt.gz	600e49f0135e6875a0bbfc44c55fed31	482694	live
517f8aec-b677-4a5c-8de4-25978c68c51a	55533823-eb81-4c6b-b6ab-163dccf7e39b.FPKM-UQ.txt.gz	9b151bbc941c6bbf616a1044d40c179d	515425	live
522306ef-d9f7-4082-a5bc-5fd7ebef9634	55b70b1a-943f-4739-8711-a05d1b468e07.FPKM-UQ.txt.gz	8f631dc2bca999bdae06987753171746	493154	live
5275de00-38e2-4638-ad60-def1a5d439a7	e2e9185b-11a1-477f-b89d-cfa9082e9da6.FPKM-UQ.txt.gz	f7531945cb07c9e46a9d5a93ab154a5c	509910	live
52baf32e-4581-443b-a986-6972c9162bc0	51988c9c-bf24-4706-ac30-c29986819d82.FPKM-UQ.txt.gz	34b66247aae19d26932bf6f5d3dea98f	504751	live
53202e65-6c6f-4873-beff-e2f0755f045e	efff99d3-d09e-4a5b-ba7f-ce215aba57a3.FPKM-UQ.txt.gz	0a5ac75be24bd169a42a24f583564626	528374	live
53dbbd9c-8e5b-43d5-866c-aa3f1241fe72	fa09607b-b417-4ead-b557-daa038fe6b99.FPKM-UQ.txt.gz	4c9e7b03b48f67178346b44aa6c22c21	499162	live
5462b0ed-7705-4290-8c77-e7293229e704	f4d49fea-2d9b-450f-ada5-1cbeabb24d34.FPKM-UQ.txt.gz	fe826a9efac2c1bf427b8f892230481a	503879	live
549af8bc-caec-476f-9c4f-5277c11be7e6	a0ba142c-00e4-4ad9-8f2d-b53457bb21c8.FPKM-UQ.txt.gz	91ebcb115803e75b6fea71368aed1478	495928	live
54dc4ed8-a940-4851-866d-1f391de20f41	6b69c062-7254-4942-b988-42d052f70e27.FPKM-UQ.txt.gz	bd371fcf3c6ee43d078fce5b8d47ae5f	512988	live
5515a3e8-c8d3-4901-9e5e-cb32c6c495a5	d1e47511-7e9f-403b-ad55-75ab00eeafc0.FPKM-UQ.txt.gz	f1e180af1b178bead9fb01f9edcbbfde	499246	live
551f84ae-72dd-4a42-8ad4-7779b6fd51ec	5c6604b8-7256-4957-9193-5b42a162226e.FPKM-UQ.txt.gz	80d8e7b899a3efbcadf54f4c515fdeef	486003	live
5673aba3-fd05-4fc2-a44f-44ccb8576e35	ed0f20d3-f5e6-4b69-99a2-50d281e6e86a.FPKM-UQ.txt.gz	ec4c41a395f782b4655413150e73dc3e	509154	live
569ab66e-0be3-4262-8483-64a0bd514e82	a6680922-1753-4e65-a077-f4936e4e3cd2.FPKM-UQ.txt.gz	fb3fc4bcec46432643ad959b13d0f9c3	510322	live
56b5746f-b2d6-4f3c-8127-3a96cd0644c6	be42dffc-81a2-4fec-a533-1fcc512d392c.FPKM-UQ.txt.gz	9c8afc13c95dd538952f5955845946d6	505365	live
56df395f-0b89-4eb6-a605-1d47b2ecb618	31b2148b-9b74-4ec3-af8d-527c2128b226.FPKM-UQ.txt.gz	4333eb1d2df2e6a8cb062424032de362	511936	live
579e1ebf-41c0-4189-95f7-5ebed55ac5fa	da50f41d-e644-4481-94b8-62c31538e4b8.FPKM-UQ.txt.gz	0e05c411488d84e8b1fc39b265e38d11	499633	live
57f4b3c4-04b4-4c97-90b8-b4349cf605ae	6338e7d6-f5b7-4867-b2f3-883f2a05e16d.FPKM-UQ.txt.gz	fa9767f3533d5d77ee6f1d2b8ec0a554	492474	live
583d2675-8852-41f1-9444-385e88463166	61199357-d9a5-4f09-976c-2ccb0fe241f0.FPKM-UQ.txt.gz	eb50789b9f610853a331f43ed6a03f72	516455	live
585fac54-1761-453c-b1bd-964cb5ac976d	103d28c0-0bbe-4b4e-9be7-7e2fdbc26a37.FPKM-UQ.txt.gz	607cf11f1216d5af916f25e0501a2a5e	492647	live
58ef9b35-ffcc-4318-bacd-42164d4dcec3	6d04eabc-a986-4091-9b44-cb6d743e5384.FPKM-UQ.txt.gz	8d11b7fa4e7f9a1191ce0c2926788a1b	505962	live
592c5487-5128-4f8f-8d92-f19b458b7d28	47b9e3ef-3cdc-4ad4-8d6f-c658bc862f7e.FPKM-UQ.txt.gz	2b36fb9219327395f54df8746c87e935	534022	live
59911b2f-5aea-4a9a-a662-b5da4db2baa1	9dc3417f-c1d9-4935-ae0a-0686cf934615.FPKM-UQ.txt.gz	b6693dccf9357271dc232357e460a719	512555	live
59f35eb2-6b2a-4723-9f3a-ead935ce4992	3b756a63-aa56-4ee7-b7dd-55fbc1c82398.FPKM-UQ.txt.gz	e4a67a51f3a52ef92fc69ac78fad33de	498447	live
5a092762-8c72-4adf-9d9d-ef55acccd097	532c3405-f2f4-4fb7-b1cb-b0bc2d1e31cf.FPKM-UQ.txt.gz	5839435e9003c6d849aaac709222b015	518171	live
5a4f4ff5-b99f-42ad-8f5d-9bc6122c2873	2e38e59d-1c4e-4509-9afd-9dd94d8ab22a.FPKM-UQ.txt.gz	1881b9f240d106d35a11de379c92b13a	516092	live
5a7c3ee9-c751-4d13-ac85-1b0a40e87ed0	8c49a725-2a80-4052-8285-ad589aa3253f.FPKM-UQ.txt.gz	cab1e11222804a471d58b79fcd0d7c9c	563842	live
5b326fb4-19e1-4006-9924-706c3d72a39b	80c8b6a8-8f11-4147-b2aa-2d1a84574474.FPKM-UQ.txt.gz	5457bc51c952f01facb0ff7ca69e0847	551179	live
5b3b1145-c9f2-4482-8d1f-9fd063624a58	f0cea1ff-b9c6-42d3-bd0e-25576ccdb83f.FPKM-UQ.txt.gz	ba71c56ad01efb9ca8e9a5673f958b2c	515579	live
5b4036fc-80b9-4b3a-8524-5eac52a36a1d	c9faa71c-ba76-49c7-8d82-47cbf410be68.FPKM-UQ.txt.gz	e24ef606d34c97bec18a64bbca14eb0c	516347	live
5b6e8420-56a6-4881-a59c-c7a4f382e1cc	ee00edb2-f47a-4d1b-a2e7-3441cfdb29f6.FPKM-UQ.txt.gz	6f6515a2f49cdab2c7956cd074fe13a9	501079	live
5c93a965-36b4-44fa-ae11-1c90e67390fb	1f1777bd-4814-4e89-be6e-879621b90c73.FPKM-UQ.txt.gz	4971f567d1347d24048bd22e9a7a9a27	483276	live
5cc42b10-7b30-4c52-b9ee-471ddca527ba	ea729fa0-1b54-485d-bc77-09660d3ad822.FPKM-UQ.txt.gz	01e80997a26bab2f3b24a28145b3c36b	504096	live
5d742cb6-f488-41a7-b757-54fcdb2eadaf	13f753d4-adce-46ba-be86-41fa8486ea78.FPKM-UQ.txt.gz	6aa449296135b1e4c1c70b039ee0d389	519030	live
5db44bba-97b3-47b1-b561-e5b77a4bf02e	c65051d8-4815-4a9d-be65-de1aa152a346.FPKM-UQ.txt.gz	6627f4ed6d578252986432e30c133612	507341	live
5dc55be7-c879-4f4a-a1d3-dfef66e2a1e8	b32a3ac0-0674-44f2-8b91-d7edd9eb754c.FPKM-UQ.txt.gz	6e09fa6b4371b4c39c39941445b744ff	529267	live
5e349fe8-7ecc-4697-b30f-c3db5ed64215	d12e61ba-c31a-48ec-ae3a-20e7a2aee689.FPKM-UQ.txt.gz	23c10d860282374a083e35c44d90b575	537980	live
5ed6c8df-b0d4-460a-a0d2-28a2241c0205	b9da241a-3715-4c95-9d22-d43c7f4d7552.FPKM-UQ.txt.gz	99f2185769947f5e1c6e220b734dc1ff	493944	live
5f01ce0f-72fc-48c1-ac3e-720167ada512	fabd394c-9385-4b02-bcfb-88a4a44413d7.FPKM-UQ.txt.gz	6afd1fc142c4b32c9f3b3b1e7965518c	515653	live
5f5dfe78-2a37-49ad-ab0b-49662d13a5ef	09a0944b-285f-4115-9715-3b1b4fd66f89.FPKM-UQ.txt.gz	a34f641a4d05cdbf5f2c7699104dfabc	510686	live
5fcd30aa-7e88-4791-b15f-30097069e4be	c1419218-784c-4f51-ba40-9458ea89d029.FPKM-UQ.txt.gz	1e2f9cb16ed301c93649de21191666f6	531208	live
5ffa84b0-468d-45f8-893c-a51050d42eb0	bced8edc-0de0-4d24-a076-658cc5f9e6d6.FPKM-UQ.txt.gz	0dd34f68eb9104f0057b5d9355db73d9	524509	live
60befc07-1bdc-48d1-bba2-1da25bdf288a	f0f73c0a-ef91-4882-9912-09ce2ccea869.FPKM-UQ.txt.gz	e7eaf49358358f3055ecabc321be2865	512621	live
61520869-e6e9-4138-9f07-dc753ab56b24	1aebe8a0-7fcb-407d-aa21-55e386f7297e.FPKM-UQ.txt.gz	d61fe183d0415cbc40f4d0b9e60b1732	507319	live
6152290a-4a7a-420d-b95f-6a438ad77626	048858d3-8f36-4f4d-b4cc-7c0cd65634b2.FPKM-UQ.txt.gz	dbf12c837c3ead9116a5383bcb0352b3	515075	live
61d91952-960c-4942-b88f-0d1c7c94a416	77f634f8-2b6d-43df-a414-a11a8cc77be0.FPKM-UQ.txt.gz	43d875b45013b28521b8d43256d3a35c	487357	live
628de776-e749-43a0-9eb0-24c09adeed90	24535c31-1ee2-4af9-b908-b52bbfa3ee5f.FPKM-UQ.txt.gz	32c58f4a07b09be87bab57c6f0a13fa8	529290	live
6295b6ca-0c11-4325-ba46-ffb1dbda3201	d46bb04d-aca3-468a-ba80-3bc12e2b3919.FPKM-UQ.txt.gz	fd793f4197ee0db9cbd33068b8a5079b	492476	live
63a3e843-287a-4181-ad60-06bd0bb2314d	4dab062b-5119-4e8a-a9bf-f2cfa2e6a6d6.FPKM-UQ.txt.gz	1c4d7d34c1f1ff35c333a73eeed62191	487217	live
64650133-aa91-4488-acbe-5373b62da0be	62d1ce0e-55a8-4c31-9e96-e0c0cb95235f.FPKM-UQ.txt.gz	1028be7193eaa0a00b8f1f389b83a28b	500657	live
64e5f35b-437c-4ca2-b501-e957ab8749d7	4b705795-afeb-4cab-be3c-2206af44fa84.FPKM-UQ.txt.gz	4e73bb887508c20b0f7baf64181fb31a	497258	live
655d5052-c3af-42a7-a6fa-cf5854006596	86847710-0843-4b28-9d13-dc949ed6b9f3.FPKM-UQ.txt.gz	4e2ac37e926f40684793c45672963b46	495131	live
6575104c-a6fb-4580-91cc-b882ea8311fc	5da276ae-8c6a-4393-890e-2c00a9a1eb59.FPKM-UQ.txt.gz	a2421bad704886bffec7655274a95791	510393	live
65b5c437-00ac-45f8-8944-cdb1ed02181c	21b9810c-2e24-4c81-9c34-6f101f614217.FPKM-UQ.txt.gz	0b0d6f5cbf62f17accb88e8a17a3fabc	489372	live
66133deb-08c9-4d84-913b-469c4e6fae63	06dc3b74-4514-4f97-b6a0-28b0ecca2262.FPKM-UQ.txt.gz	7bcc6ecae038c3b8a46a849b3bb5c11a	519072	live
663f632f-9e60-41ae-9966-d4c63f761beb	b1264982-6c82-4566-9576-444de6a05548.FPKM-UQ.txt.gz	cba224fe3d6910e6bee37eca97285301	488067	live
666a1bac-575a-4a82-a912-3fd9a1286981	ed29f822-9020-49ed-84f3-8ed53ed90d2d.FPKM-UQ.txt.gz	8cf9adef5fc365f4dc73b28dcff3bd75	510789	live
66746359-7b25-4fca-83a4-645a9f10033b	d197f2fe-a79a-4d52-97ae-ce5259031899.FPKM-UQ.txt.gz	913049d08b8e74dcb7ba287c8e6f44ab	509741	live
66b1b41f-dce7-489b-b854-508fccadcc30	570537b4-dfef-4efd-b5fa-79d200082e1e.FPKM-UQ.txt.gz	27743a8701187656f85cbde4ad3906b9	525862	live
676c2082-690e-435e-8b7a-2819deac5476	cca8a7cc-4242-45fd-a3b0-74a97504d0d9.FPKM-UQ.txt.gz	c52e14e095ea402da9c932ced1d8a55f	536797	live
693a81fe-8d0c-4813-9c84-7af2600e8500	63aaddd4-2a31-44f1-9d33-22a2e4d3cf81.FPKM-UQ.txt.gz	d205fb07cad06bb104545985d1203f89	513719	live
6aa57675-2ad3-4cc8-861a-02c9ccc58fde	ed47bf8c-e3f0-46cb-9936-47904ce73735.FPKM-UQ.txt.gz	ee6b9cca473239e36e002e99f85f12f0	473986	live
6b0e5d81-2656-4ceb-97f8-3531e8a48549	40e41700-0288-444d-a7d7-7d0b3bfb531d.FPKM-UQ.txt.gz	b57c395d58f17f472d6ee0b6b58de74c	496088	live
6b2dfff4-9414-49fe-9713-fb0b5389ce01	2a328b48-a908-4bcf-8add-955f317d6fac.FPKM-UQ.txt.gz	1f4c4d85c6c15f24f37c2db03138b94b	503682	live
6b8e1fd0-9c93-4537-a230-b561abe2e28f	7eae255c-2021-401e-8729-f05dcc512f69.FPKM-UQ.txt.gz	e09b8d5a60392afa1502eeca68130958	531545	live
6d3d1dd9-5c90-42a5-a095-eaf49f39913d	9a525083-f319-424f-814a-a019ecd8fac0.FPKM-UQ.txt.gz	a334f6f58737852b26c046a77906d48d	499511	live
6e527fac-ef2f-4e03-8aee-c2a8e89bd77d	bbd06d25-fc74-4df8-a943-10ad6fd41501.FPKM-UQ.txt.gz	ba3bd6e1229ce4e5e1656b2ee1ee0943	512368	live
6ee038b1-9781-4533-a60d-3929f39cd09e	f1aca685-306a-415d-b8b1-e3c5226e3b7d.FPKM-UQ.txt.gz	f2f7ab93c1fa39ed19ec3580f8394fc9	512667	live
6fc48066-d2e4-46a8-bd14-857a138503da	8502070e-8dde-4cd4-94e7-4eb06ec37d2f.FPKM-UQ.txt.gz	bea00831109dfc7398ef4d00701abddd	585178	live
719219d2-f6f5-4ea0-8ac9-77e686609ac1	6782154b-fab1-46ff-ae92-5432fc96013e.FPKM-UQ.txt.gz	6886bef4245749d9926c49d8025ff205	499584	live
71a90696-7c4a-4c72-890e-c6c647cce1e4	2bf4e109-8b56-443f-bd23-b026c41ed8b6.FPKM-UQ.txt.gz	ac556c5e16e2f0235457d73c60ab729f	493730	live
723497f1-8cfa-446c-b429-fa11922f76b9	472ce97a-de29-4c8c-9598-ee9a5fcc0b79.FPKM-UQ.txt.gz	9f888bb86700d0ab61a80a2d2558c16c	526265	live
72a1f025-821b-4962-bb52-615f9de77ed8	c5cd7905-ee91-4d7c-89b9-cf012338f402.FPKM-UQ.txt.gz	5274ea4c9557d26e3c2f1ac3f994c7ac	504975	live
7474af3e-58e3-49e4-ae66-f863282f5458	261074cc-de7b-4acd-b4d7-0ba7f19398d8.FPKM-UQ.txt.gz	3dc9d504de2015360f70bd73a32e7077	512281	live
75211250-8c0a-45a0-b43f-199037f60a66	29c24d83-b40f-443e-81db-f764c4b03d36.FPKM-UQ.txt.gz	705e409c04c2a9c37c159a9d7504b49b	558022	live
763e1233-0878-430b-b837-c710ef097c80	8e8015bc-ba25-4932-a8ac-e1ae1329d296.FPKM-UQ.txt.gz	7ad9b85e16110eb36b6de5dc2f48a1f5	544286	live
76506566-62d5-4662-84a2-f5e3dc9adbfa	2f069559-91be-47bf-bdfc-7257603f41c3.FPKM-UQ.txt.gz	6b775bc3a1f7964929495414eb87caea	494538	live
76c5513a-3328-40f2-9f49-10c78fba8c59	5984a42d-b905-4011-9192-0a5ecb1f3d55.FPKM-UQ.txt.gz	d14172f2cca074798c91e1a11f5b17dc	507342	live
76f237f1-7258-4308-b0a2-80dedd5ec33b	e0ddd107-796e-4447-8783-69abe34f4d26.FPKM-UQ.txt.gz	34e0ca8c2485785a04af6b4c22c3fc55	509339	live
777dde49-83ff-486e-9d7c-94ccc19d83c8	dc8b58af-5393-4e96-b23e-8b575fee9096.FPKM-UQ.txt.gz	cdbbf3a23c9b111fca2edafcb3021418	485153	live
7849e6e7-6786-41ee-9f1c-ec3f32c305a8	4af659b1-ace9-4158-8de3-3b985ea9f585.FPKM-UQ.txt.gz	ee1d413835e2a1eebc8a43895b194da2	501934	live
788fc3a9-0390-409d-a248-362020541736	4b1e826d-902e-4a19-b509-b4efbcf8f738.FPKM-UQ.txt.gz	037d2833f454fb3a5f98264106bb6390	478473	live
7929c5c3-4f8d-486f-a08f-c3da0f55f5ff	6d9c73d6-215a-49f9-bc9f-af019f8db55c.FPKM-UQ.txt.gz	78cf2cedc2b1f4e4488d44f1146d3e35	512409	live
7b96cac2-6b5e-47d2-ae7a-799f96051426	200c86df-4c7d-4f53-aad4-8745dd2537a7.FPKM-UQ.txt.gz	357734e25b786cedb766de0d4c67a24c	501564	live
7c271dfb-1181-438b-b8d5-0258c7d5a38d	e0904259-a783-48c2-a863-a5052eb7599b.FPKM-UQ.txt.gz	59f5722a392d8190295181c676a45dbe	519750	live
7da7e379-018c-4f12-a4be-763ec3d719f1	1df2a43f-7735-480c-99cf-d983f1c94b85.FPKM-UQ.txt.gz	d409eed5997d280522fe7227ca46b16b	534977	live
7dba2484-9185-47e8-9dc6-d65bd9ef08a0	22117440-a29b-48e7-8302-052e95e16046.FPKM-UQ.txt.gz	4741c0663a2899d8b9ad81aecdab5d25	485743	live
7ebee87a-bd50-4997-b58d-d4a6699792df	cc0ef76f-c51b-4842-9708-1831e218e4fd.FPKM-UQ.txt.gz	1455f2eae64e5e03521377985589a369	521509	live
7ee7b310-d2ab-4bb5-a9cd-b6fbb26d5e64	686e79ba-4ace-4833-bce2-c4fbe8737d5e.FPKM-UQ.txt.gz	0deace5a98976b4887f0e0bcd2bfa368	514606	live
80cdd0dc-439a-4607-9fc8-a5f20340fae1	afb668fa-aa77-4b25-886a-6afc513d8376.FPKM-UQ.txt.gz	a8f8d3bea1e60b325b10247b8b03c528	536496	live
80ecb9a7-2e30-40d5-97c1-75909e8bdad6	85a10ecd-d3aa-4907-9dea-d58ead2e511f.FPKM-UQ.txt.gz	958f43ba471338b03686513d50057db1	516093	live
815ddcd0-f4a3-46a5-ba35-567d68915e56	fe64380e-cb97-4681-b6a0-31892140617a.FPKM-UQ.txt.gz	68e408d5f8d8a38e9ccb43c15f1008b5	489357	live
81db69ee-c675-4397-87dd-3822eb43d84d	8483eeab-fb92-4597-992a-20a4dabc3712.FPKM-UQ.txt.gz	6c68096e7736cc57355ed7cea0a5c7d6	492673	live
826a56d1-9ca2-4b00-b0fc-5a44ae319aea	34e12b90-5774-412b-a1e4-3d486292ab78.FPKM-UQ.txt.gz	18e0fca8046224cde1468d55bdf5d327	529034	live
830e3c99-3c3f-442d-9910-065e08f30bf9	f08b893c-569d-459f-a093-925d57358c5f.FPKM-UQ.txt.gz	399cae8848757a5b35d3cf61d4278c50	507718	live
83237d21-832d-48d2-916a-79fa97b2f74e	df0459ef-6e9f-46c2-8288-1179f0ae091d.FPKM-UQ.txt.gz	e2ae2594d7c01dd95570c919331a992c	524672	live
83bb753f-be2f-44fb-9ed9-d1c34652ada1	26019321-345c-44e3-87be-7a49f2ec04d1.FPKM-UQ.txt.gz	2f193c9df273649bdd842798c6463fd7	534384	live
83c2fa8d-406c-42ef-801c-d8f4796eaa29	458719e9-d654-4396-88e0-c15f94f1cc3e.FPKM-UQ.txt.gz	efbc59d0b0614925ef3dab2fb035744a	494761	live
